,county,state,population,dc,obs_dr,pred_dr,pred_dc,pred_dr_err_low,pred_dr_err_upp,pred_dc_err_low,pred_dc_err_upp
1737,Rockingham,NH,245845,0.0,0.0,6.7256500000000006e-06,16.0,4.18198e-06,9.3445e-06,7.0,25.0
1738,Strafford,NH,104233,0.0,0.0,1.329435e-05,14.0,8.73495e-06,1.84263e-05,6.0,21.0
1739,Sullivan,NH,38592,0.0,0.0,2.4161500000000002e-05,9.0,1.56629e-05,3.33317e-05,3.0,15.0
1740,Atlantic,NJ,224327,0.0,0.0,7.33414e-06,16.0,4.81509e-06,1.00492e-05,8.0,25.0
1741,Bergen,NJ,825380,0.0,0.0,2.2608700000000003e-06,18.0,1.4575e-06,3.0677e-06,8.0,27.0
1742,Burlington,NJ,395066,0.0,0.0,4.44258e-06,17.0,2.73556e-06,6.10295e-06,7.0,26.0
1743,Camden,NJ,502824,0.0,0.0,3.57786e-06,18.0,2.34152e-06,4.98287e-06,7.0,26.0
1744,Cape may,NJ,95089,0.0,0.0,1.4081850000000001e-05,13.0,9.32854e-06,1.95249e-05,6.0,21.0
1745,Cumberland,NJ,138053,0.0,0.0,1.0845049999999999e-05,15.0,6.98331e-06,1.48628e-05,7.0,23.0
1746,Essex,NJ,778206,0.0,0.0,2.419315e-06,18.0,1.55992e-06,3.26547e-06,9.0,28.0
1747,Gloucester,NJ,230082,0.0,0.0,7.09911e-06,16.0,4.47515e-06,9.84938e-06,6.0,24.0
1748,Hudson,NJ,553099,0.0,0.0,3.2829350000000003e-06,18.0,2.09232e-06,4.52604e-06,8.0,27.0
1749,Hunterdon,NJ,107776,0.0,0.0,1.292215e-05,14.0,7.81672e-06,1.73796e-05,7.0,22.0
1750,Mercer,NJ,325824,0.0,0.0,5.33015e-06,17.0,3.4845e-06,7.30797e-06,8.0,26.0
1751,Middlesex,NJ,671780,0.0,0.0,2.753285e-06,18.0,1.73877e-06,3.77172e-06,8.0,27.0
1752,Monmouth,NJ,553124,0.0,0.0,3.278955e-06,18.0,2.11298e-06,4.51427e-06,8.0,27.0
1753,Morris,NJ,421353,0.0,0.0,4.22992e-06,18.0,2.81217e-06,5.86025e-06,8.0,27.0
1754,Ocean,NJ,433203,0.0,0.0,4.111115e-06,18.0,2.51847e-06,5.64768e-06,8.0,27.0
1755,Passaic,NJ,453060,0.0,0.0,3.93874e-06,18.0,2.62122e-06,5.45214e-06,8.0,27.0
1756,Salem,NJ,65294,0.0,0.0,1.803025e-05,12.0,1.22948e-05,2.51071e-05,4.0,18.0
1757,Somerset,NJ,240279,0.0,0.0,6.91667e-06,16.0,4.51521e-06,9.61218e-06,8.0,25.0
1758,Sussex,NJ,130943,0.0,0.0,1.116155e-05,15.0,7.26423e-06,1.56371e-05,7.0,23.0
1759,Union,NJ,493819,0.0,0.0,3.66908e-06,18.0,2.33844e-06,5.07004e-06,8.0,27.0
1760,Warren,NJ,91607,0.0,0.0,1.4543800000000001e-05,13.0,9.30925e-06,1.97477e-05,5.0,20.0
1761,Bernalillo,NM,480577,0.0,0.0,3.735505e-06,18.0,2.36228e-06,5.11027e-06,7.0,26.0
1762,Catron,NM,2563,0.0,0.0,4.3285e-05,1.0,2.64331e-05,5.93579e-05,0.0,3.0
1763,Chaves,NM,57849,0.0,0.0,1.93903e-05,11.0,1.28081e-05,2.72355e-05,5.0,18.0
1764,Cibola,NM,23794,0.0,0.0,2.9069000000000002e-05,7.0,1.84106e-05,4.01217e-05,1.0,11.0
1765,Colfax,NM,12925,0.0,0.0,3.5303749999999996e-05,4.0,2.20904e-05,4.87153e-05,1.0,8.0
1766,Curry,NM,42207,0.0,0.0,2.2859e-05,10.0,1.4706e-05,3.12449e-05,3.0,15.0
1767,Debaca,NM,2252,0.0,0.0,4.32547e-05,1.0,2.70379e-05,5.85194e-05,0.0,2.0
1768,Dona ana,NM,135510,0.0,0.0,1.0951e-05,15.0,6.79745e-06,1.50116e-05,7.0,23.0
1769,Eddy,NM,48605,0.0,0.0,2.1367600000000002e-05,10.0,1.392e-05,2.94039e-05,4.0,16.0
1770,Grant,NM,27676,0.0,0.0,2.7792500000000002e-05,8.0,1.69348e-05,3.76095e-05,2.0,12.0
1771,Guadalupe,NM,4156,0.0,0.0,4.140285e-05,2.0,2.63759e-05,5.69474e-05,0.0,4.0
1772,Harding,NM,987,0.0,0.0,4.49529e-05,0.0,2.86648e-05,6.274e-05,0.0,1.0
1773,Hidalgo,NM,5958,0.0,0.0,3.98932e-05,2.0,2.51294e-05,5.47804e-05,0.0,5.0
1774,Lea,NM,55765,0.0,0.0,1.978955e-05,11.0,1.27968e-05,2.72493e-05,4.0,17.0
1775,Lincoln,NM,12219,0.0,0.0,3.54516e-05,4.0,2.24402e-05,4.865e-05,1.0,8.0
1776,Los alamos,NM,18115,0.0,0.0,3.24238e-05,6.0,2.0828e-05,4.53703e-05,2.0,10.0
1777,Luna,NM,18110,0.0,0.0,3.2684699999999996e-05,6.0,2.09839e-05,4.52778e-05,1.0,10.0
1778,Mckinley,NM,60686,0.0,0.0,1.87491e-05,11.0,1.25326e-05,2.62458e-05,5.0,18.0
1779,Mora,NM,4264,0.0,0.0,4.16297e-05,2.0,2.57484e-05,5.74837e-05,0.0,4.0
1780,Otero,NM,51928,0.0,0.0,2.04563e-05,10.0,1.34386e-05,2.82876e-05,4.0,17.0
1781,Quay,NM,10823,0.0,0.0,3.6887899999999996e-05,4.0,2.28823e-05,5.06891e-05,1.0,7.0
1782,Rio arriba,NM,34365,0.0,0.0,2.540605e-05,9.0,1.67806e-05,3.49389e-05,3.0,14.0
1783,Roosevelt,NM,16702,0.0,0.0,3.3213399999999996e-05,5.0,1.98351e-05,4.48515e-05,1.0,9.0
1784,San juan,NM,91605,0.0,0.0,1.456885e-05,13.0,9.29362e-06,1.96707e-05,5.0,20.0
1785,San miguel,NM,25743,0.0,0.0,2.83927e-05,7.0,1.84554e-05,3.92646e-05,2.0,12.0
1786,Sandoval,NM,63319,0.0,0.0,1.84985e-05,12.0,1.21126e-05,2.52906e-05,4.0,18.0
1787,Santa fe,NM,98928,0.0,0.0,1.372975e-05,13.0,9.16465e-06,1.93813e-05,6.0,21.0
1788,Sierra,NM,9912,0.0,0.0,3.7384550000000004e-05,4.0,2.2953e-05,5.1284e-05,1.0,7.0
1789,Socorro,NM,14764,0.0,0.0,3.416325e-05,5.0,2.20574e-05,4.79102e-05,1.0,9.0
1790,Taos,NM,23118,0.0,0.0,2.9852150000000002e-05,7.0,2.01105e-05,4.24937e-05,2.0,11.0
1791,Torrance,NM,10285,0.0,0.0,3.656945e-05,4.0,2.42444e-05,5.07423e-05,1.0,7.0
1792,Union,NM,4124,0.0,0.0,4.1878350000000005e-05,2.0,2.71225e-05,5.783e-05,0.0,4.0
1793,Valencia,NM,45235,0.0,0.0,2.21779e-05,10.0,1.41648e-05,3.00372e-05,4.0,16.0
1794,Albany,NY,292594,0.0,0.0,5.8021e-06,17.0,3.80539e-06,8.15735e-06,8.0,26.0
1795,Allegany,NY,50470,0.0,0.0,2.11437e-05,10.5,1.39784e-05,2.85989e-05,4.0,17.0
1796,Bronx,NY,1203789,0.0,0.0,1.582875e-06,19.0,1.05217e-06,2.19942e-06,10.0,29.0
1797,Broome,NY,212160,0.0,0.0,7.678305000000001e-06,16.0,5.07601e-06,1.08401e-05,8.0,25.0
1798,Cattaraugus,NY,84234,0.0,0.0,1.5475850000000002e-05,13.0,1.0495e-05,2.1015e-05,5.0,20.0
1799,Cayuga,NY,82313,0.0,0.0,1.5528650000000003e-05,13.0,1.02197e-05,2.17366e-05,5.0,20.0
1800,Chautauqua,NY,141895,0.0,0.0,1.063695e-05,15.0,6.76813e-06,1.4521e-05,7.0,23.0
1801,Chemung,NY,95195,0.0,0.0,1.405315e-05,13.0,8.78562e-06,1.93043e-05,6.0,21.0
1802,Chenango,NY,51768,0.0,0.0,2.0710199999999997e-05,11.0,1.35535e-05,2.84835e-05,4.0,17.0
1803,Clinton,NY,85969,0.0,0.0,1.4828000000000001e-05,13.0,9.85325e-06,2.07554e-05,5.0,20.0
1804,Columbia,NY,62982,0.0,0.0,1.85457e-05,12.0,1.23544e-05,2.58709e-05,4.0,18.0
1805,Cortland,NY,48963,0.0,0.0,2.1464699999999998e-05,10.0,1.44402e-05,3.02763e-05,3.0,16.0
1806,Delaware,NY,47225,0.0,0.0,2.1779799999999998e-05,10.0,1.40503e-05,2.98449e-05,4.0,16.0
1807,Dutchess,NY,259462,0.0,0.0,6.39565e-06,17.0,3.99478e-06,8.78177e-06,7.0,25.0
1808,Erie,NY,968532,0.0,0.0,1.949995e-06,19.0,1.24947e-06,2.66979e-06,9.0,28.0
1809,Essex,NY,37152,0.0,0.0,2.4354550000000002e-05,9.0,1.57788e-05,3.36035e-05,3.0,14.0
1810,Franklin,NY,46540,0.0,0.0,2.2024250000000002e-05,10.0,1.43164e-05,3.03141e-05,4.0,16.0
1811,Fulton,NY,54191,0.0,0.0,2.03176e-05,11.0,1.33468e-05,2.79743e-05,4.0,17.0
1812,Genesee,NY,60060,0.0,0.0,1.894925e-05,11.0,1.24872e-05,2.56079e-05,5.0,18.0
1813,Greene,NY,44739,0.0,0.0,2.21165e-05,10.0,1.47647e-05,3.07924e-05,3.0,15.0
1814,Hamilton,NY,5279,0.0,0.0,4.119305e-05,2.0,2.69053e-05,5.7177e-05,0.0,4.0
1815,Herkimer,NY,65797,0.0,0.0,1.801545e-05,12.0,1.16998e-05,2.49101e-05,4.0,18.0
1816,Jefferson,NY,110943,0.0,0.0,1.2620549999999999e-05,14.0,8.09134e-06,1.74167e-05,5.0,21.0
1817,Kings,NY,2300664,0.0,0.0,8.401585e-07,19.0,5.43868e-07,1.13839e-06,8.0,28.0
1818,Lewis,NY,26796,0.0,0.0,2.7953100000000002e-05,7.0,1.81191e-05,3.89076e-05,2.0,12.0
1819,Livingston,NY,62372,0.0,0.0,1.8501e-05,11.0,1.21818e-05,2.5909e-05,4.0,18.0
1820,Madison,NY,69120,0.0,0.0,1.730665e-05,12.0,1.10404e-05,2.35306e-05,5.0,19.0
1821,Monroe,NY,713968,0.0,0.0,2.607625e-06,18.0,1.65427e-06,3.59064e-06,9.0,28.0
1822,Montgomery,NY,51981,0.0,0.0,2.04737e-05,11.0,1.33845e-05,2.84398e-05,4.0,17.0
1823,Nassau,NY,1287348,0.0,0.0,1.46932e-06,19.0,9.63975e-07,2.03417e-06,9.0,28.0
1824,New york,NY,1487536,0.0,0.0,1.27818e-06,19.0,8.33233e-07,1.76302e-06,9.0,28.0
1825,Niagara,NY,220756,0.0,0.0,7.430180000000001e-06,16.0,4.70047e-06,1.01128e-05,6.0,24.0
1826,Oneida,NY,250836,0.0,0.0,6.554395e-06,16.0,4.19017e-06,9.05228e-06,7.0,25.0
1827,Onondaga,NY,468973,0.0,0.0,3.8611749999999995e-06,18.0,2.45648e-06,5.24432e-06,8.0,27.0
1828,Ontario,NY,95101,0.0,0.0,1.4119050000000002e-05,13.0,9.16921e-06,1.94179e-05,6.0,21.0
1829,Orange,NY,307647,0.0,0.0,5.54727e-06,17.0,3.53476e-06,7.6345e-06,8.0,26.0
1830,Orleans,NY,41846,0.0,0.0,2.29384e-05,9.0,1.46315e-05,3.09174e-05,3.0,15.0
1831,Oswego,NY,121771,0.0,0.0,1.19095e-05,14.0,7.83382e-06,1.66051e-05,7.0,23.0
1832,Otsego,NY,60517,0.0,0.0,1.89332e-05,11.0,1.26281e-05,2.6336e-05,5.0,18.0
1833,Putnam,NY,83941,0.0,0.0,1.530305e-05,13.0,9.73099e-06,2.09663e-05,5.0,20.0
1834,Queens,NY,1951598,0.0,0.0,9.82671e-07,19.0,6.37466e-07,1.35264e-06,8.0,28.0
1835,Rensselaer,NY,154429,0.0,0.0,9.95228e-06,15.0,6.16753e-06,1.37914e-05,5.0,23.0
1836,Richmond,NY,378977,0.0,0.0,4.634715e-06,17.0,2.87399e-06,6.28186e-06,9.0,27.0
1837,Rockland,NY,265475,0.0,0.0,6.386155e-06,17.0,4.01431e-06,8.73258e-06,7.0,25.0
1838,Saratoga,NY,181276,0.0,0.0,8.684205000000001e-06,16.0,5.49832e-06,1.20499e-05,7.0,24.0
1839,Schenectady,NY,149285,0.0,0.0,1.019415e-05,15.0,6.52149e-06,1.41923e-05,6.0,23.0
1840,Schoharie,NY,31859,0.0,0.0,2.616075e-05,8.0,1.65253e-05,3.63444e-05,2.0,13.0
1841,Schuyler,NY,18662,0.0,0.0,3.187885e-05,6.0,2.02043e-05,4.46604e-05,1.0,10.0
1842,Seneca,NY,33683,0.0,0.0,2.55556e-05,8.0,1.70378e-05,3.58301e-05,3.0,14.0
1843,St. lawrence,NY,111974,0.0,0.0,1.24292e-05,14.0,7.69745e-06,1.70292e-05,5.0,21.0
1844,Steuben,NY,99088,0.0,0.0,1.368755e-05,13.0,8.97418e-06,1.94168e-05,6.0,21.0
1845,Suffolk,NY,1321864,0.0,0.0,1.4486450000000002e-06,19.0,9.28643e-07,1.96643e-06,10.0,29.0
1846,Sullivan,NY,69277,0.0,0.0,1.74434e-05,12.0,1.16307e-05,2.42159e-05,5.0,19.0
1847,Tioga,NY,52337,0.0,0.0,2.0721249999999997e-05,11.0,1.3657e-05,2.84158e-05,4.0,17.0
1848,Tompkins,NY,94097,0.0,0.0,1.437545e-05,13.0,9.44317e-06,2.02463e-05,6.0,21.0
1849,Ulster,NY,165304,0.0,0.0,9.339265000000001e-06,15.0,5.78042e-06,1.28186e-05,6.0,23.0
1850,Warren,NY,59209,0.0,0.0,1.88796e-05,11.0,1.24267e-05,2.62713e-05,5.0,18.0
1851,Washington,NY,59330,0.0,0.0,1.91343e-05,11.0,1.27616e-05,2.67801e-05,5.0,18.0
1852,Wayne,NY,89123,0.0,0.0,1.49221e-05,13.0,9.6491e-06,2.07597e-05,5.0,20.0
1853,Westchester,NY,874866,0.0,0.0,2.1433e-06,19.0,1.38984e-06,2.97073e-06,7.0,27.0
1854,Wyoming,NY,42507,0.0,0.0,2.2697899999999998e-05,10.0,1.44805e-05,3.1275e-05,3.0,15.0
1855,Yates,NY,22810,0.0,0.0,2.9857300000000003e-05,7.0,1.94811e-05,4.09395e-05,1.0,11.0
1856,Alamance,NC,108213,0.0,0.0,1.29669e-05,14.0,8.52448e-06,1.81969e-05,6.0,21.0
1857,Alexander,NC,27544,0.0,0.0,2.776605e-05,8.0,1.77737e-05,3.82361e-05,3.0,13.0
1858,Alleghany,NC,9590,0.0,0.0,3.6949299999999995e-05,3.0,2.36299e-05,5.02693e-05,0.0,6.0
1859,Anson,NC,23474,0.0,0.0,2.966485e-05,7.0,1.9145e-05,4.1001e-05,3.0,12.0
1860,Ashe,NC,22209,0.0,0.0,2.9793650000000002e-05,6.0,1.94803e-05,4.1797e-05,2.0,11.0
1861,Avery,NC,14867,0.0,0.0,3.40816e-05,5.0,2.06373e-05,4.65683e-05,1.0,9.0
1862,Beaufort,NC,42283,0.0,0.0,2.292845e-05,9.0,1.53474e-05,3.14172e-05,3.0,15.0
1863,Bertie,NC,20388,0.0,0.0,3.127665e-05,6.0,2.02003e-05,4.40526e-05,1.0,10.0
1864,Bladen,NC,28663,0.0,0.0,2.7418349999999998e-05,8.0,1.75872e-05,3.8065e-05,3.0,13.0
1865,Brunswick,NC,50985,0.0,0.0,2.107045e-05,11.0,1.37204e-05,2.885e-05,4.0,17.0
1866,Buncombe,NC,174821,0.0,0.0,8.981415e-06,15.0,5.85394e-06,1.23913e-05,7.0,24.0
1867,Burke,NC,75744,0.0,0.0,1.64876e-05,12.0,1.0599e-05,2.26172e-05,6.0,20.0
1868,Cabarrus,NC,98935,0.0,0.0,1.3638849999999999e-05,13.0,8.49621e-06,1.87574e-05,6.0,21.0
1869,Caldwell,NC,70709,0.0,0.0,1.7031e-05,12.0,1.11976e-05,2.33724e-05,4.0,18.0
1870,Camden,NC,5904,0.0,0.0,3.995445e-05,2.0,2.59755e-05,5.55121e-05,0.0,5.0
1871,Carteret,NC,52556,0.0,0.0,2.04627e-05,11.0,1.36458e-05,2.80421e-05,4.0,17.0
1872,Caswell,NC,20693,0.0,0.0,3.059615e-05,6.0,1.89593e-05,4.13687e-05,1.0,10.0
1873,Catawba,NC,118412,0.0,0.0,1.20757e-05,14.0,7.83901e-06,1.6491e-05,5.0,21.0
1874,Chatham,NC,38759,0.0,0.0,2.42784e-05,9.0,1.60205e-05,3.40968e-05,3.0,15.0
1875,Cherokee,NC,20170,0.0,0.0,3.111065e-05,6.0,2.02454e-05,4.33031e-05,1.0,10.0
1876,Chowan,NC,13506,0.0,0.0,3.4542e-05,4.0,2.25609e-05,4.8659e-05,1.0,8.0
1877,Clay,NC,7155,0.0,0.0,3.9403849999999994e-05,3.0,2.59238e-05,5.45641e-05,0.0,5.0
1878,Cleveland,NC,84714,0.0,0.0,1.53544e-05,13.0,1.01742e-05,2.12172e-05,5.0,20.0
1879,Columbus,NC,49587,0.0,0.0,2.1052500000000002e-05,10.0,1.37113e-05,2.90552e-05,5.0,17.0
1880,Craven,NC,81613,0.0,0.0,1.551515e-05,13.0,1.00468e-05,2.13328e-05,5.0,20.0
1881,Cumberland,NC,274566,0.0,0.0,6.139505e-06,17.0,3.78038e-06,8.39546e-06,8.0,26.0
1882,Currituck,NC,13736,0.0,0.0,3.4985049999999995e-05,5.0,2.24655e-05,4.71826e-05,1.0,8.0
1883,Dare,NC,22746,0.0,0.0,3.007055e-05,7.0,1.86274e-05,4.11829e-05,2.0,11.0
1884,Davidson,NC,126677,0.0,0.0,1.152055e-05,14.0,7.49325e-06,1.59882e-05,6.0,22.0
1885,Davie,NC,27859,0.0,0.0,2.757735e-05,8.0,1.86184e-05,3.90694e-05,3.0,13.0
1886,Duplin,NC,39995,0.0,0.0,2.371325e-05,9.0,1.56317e-05,3.27131e-05,3.0,15.0
1887,Durham,NC,181835,0.0,0.0,8.795325e-06,16.0,5.34944e-06,1.18216e-05,7.0,24.0
1888,Edgecombe,NC,56558,0.0,0.0,1.95459e-05,11.0,1.2097e-05,2.65478e-05,5.0,18.0
1889,Forsyth,NC,265878,0.0,0.0,6.292735e-06,17.0,3.81657e-06,8.47723e-06,7.0,25.0
1890,Franklin,NC,36414,0.0,0.0,2.466245e-05,9.0,1.56145e-05,3.34691e-05,3.0,14.0
1891,Gaston,NC,175093,0.0,0.0,8.832315e-06,15.0,5.65582e-06,1.20592e-05,6.0,23.0
1892,Gates,NC,9305,0.0,0.0,3.7693399999999994e-05,3.0,2.42633e-05,5.1424e-05,1.0,7.0
1893,Graham,NC,7196,0.0,0.0,3.91524e-05,3.0,2.56966e-05,5.49554e-05,0.0,5.0
1894,Granville,NC,38345,0.0,0.0,2.41394e-05,9.0,1.59284e-05,3.37607e-05,4.0,15.0
1895,Greene,NC,15384,0.0,0.0,3.3800199999999995e-05,5.0,2.16567e-05,4.68833e-05,1.0,9.0
1896,Guilford,NC,347420,0.0,0.0,5.02924e-06,17.0,3.31425e-06,6.94083e-06,7.0,26.0
1897,Halifax,NC,55516,0.0,0.0,1.9819e-05,11.0,1.2769e-05,2.67845e-05,4.0,17.0
1898,Harnett,NC,67822,0.0,0.0,1.75194e-05,12.0,1.10174e-05,2.37527e-05,4.0,18.0
1899,Haywood,NC,46942,0.0,0.0,2.176665e-05,10.0,1.43165e-05,2.98533e-05,4.0,16.0
1900,Henderson,NC,69285,0.0,0.0,1.740845e-05,12.0,1.13016e-05,2.40668e-05,4.0,18.0
1901,Hertford,NC,22523,0.0,0.0,3.0069749999999998e-05,7.0,1.88999e-05,4.06057e-05,2.0,11.0
1902,Hoke,NC,22856,0.0,0.0,2.9603049999999998e-05,7.0,1.80854e-05,4.0282e-05,2.0,11.0
1903,Hyde,NC,5411,0.0,0.0,4.06299e-05,2.0,2.6099e-05,5.68798e-05,0.0,4.0
1904,Iredell,NC,92931,0.0,0.0,1.4508300000000001e-05,13.0,9.72872e-06,2.02271e-05,6.0,21.0
1905,Jackson,NC,26846,0.0,0.0,2.804395e-05,7.0,1.77659e-05,3.79438e-05,2.0,12.0
1906,Johnston,NC,81306,0.0,0.0,1.56098e-05,13.0,1.057e-05,2.13946e-05,6.0,20.0
1907,Jones,NC,9414,0.0,0.0,3.783785e-05,3.0,2.40444e-05,5.26673e-05,0.0,6.0
1908,Lee,NC,41374,0.0,0.0,2.334575e-05,9.0,1.52244e-05,3.21849e-05,3.0,15.0
1909,Lenoir,NC,57274,0.0,0.0,1.967635e-05,11.0,1.25358e-05,2.67686e-05,4.0,17.0
1910,Lincoln,NC,50319,0.0,0.0,2.07463e-05,10.0,1.36482e-05,2.9073e-05,3.0,16.0
1911,Macon,NC,23499,0.0,0.0,2.945645e-05,7.0,1.9625e-05,4.13797e-05,1.0,11.0
1912,Madison,NC,16953,0.0,0.0,3.2553100000000005e-05,5.0,2.14437e-05,4.57492e-05,1.0,9.0
1913,Martin,NC,25078,0.0,0.0,2.882155e-05,7.0,1.84336e-05,4.00742e-05,2.0,12.0
1914,Mcdowell,NC,35681,0.0,0.0,2.4912500000000002e-05,9.0,1.64256e-05,3.43543e-05,3.0,14.0
1915,Mecklenburg,NC,511433,0.0,0.0,3.507515e-06,18.0,2.23167e-06,4.85641e-06,8.0,27.0
1916,Mitchell,NC,14433,0.0,0.0,3.418465e-05,5.0,2.20928e-05,4.82586e-05,0.0,8.0
1917,Montgomery,NC,23346,0.0,0.0,2.95916e-05,7.0,1.88317e-05,4.08616e-05,1.0,11.0
1918,Moore,NC,59013,0.0,0.0,1.912915e-05,11.0,1.17685e-05,2.60947e-05,5.0,18.0
1919,Nash,NC,76677,0.0,0.0,1.62335e-05,12.0,1.02942e-05,2.21074e-05,5.0,19.0
1920,New hanover,NC,120284,0.0,0.0,1.20253e-05,14.0,7.8482e-06,1.65023e-05,6.0,22.0
1921,Northampton,NC,20798,0.0,0.0,3.079655e-05,6.0,1.96171e-05,4.23292e-05,2.0,11.0
1922,Onslow,NC,149838,0.0,0.0,1.01456e-05,15.0,6.57323e-06,1.3812e-05,7.0,23.0
1923,Orange,NC,93851,0.0,0.0,1.431425e-05,13.0,9.45478e-06,1.99784e-05,5.0,20.0
1924,Pamlico,NC,11372,0.0,0.0,3.604235e-05,4.0,2.36292e-05,5.0879e-05,0.0,7.0
1925,Pasquotank,NC,31298,0.0,0.0,2.6216149999999998e-05,8.0,1.69291e-05,3.63829e-05,2.0,13.0
1926,Pender,NC,28855,0.0,0.0,2.708895e-05,8.0,1.7213e-05,3.73906e-05,3.0,13.0
1927,Perquimans,NC,10447,0.0,0.0,3.66397e-05,4.0,2.38944e-05,5.03826e-05,1.0,7.0
1928,Person,NC,30180,0.0,0.0,2.6765e-05,8.0,1.73292e-05,3.78223e-05,2.0,13.0
1929,Pitt,NC,107924,0.0,0.0,1.29441e-05,14.0,8.32751e-06,1.76064e-05,6.0,21.0
1930,Polk,NC,14416,0.0,0.0,3.419365e-05,5.0,2.15489e-05,4.67228e-05,1.0,8.0
1931,Randolph,NC,106546,0.0,0.0,1.30832e-05,14.0,8.36679e-06,1.79427e-05,7.0,22.0
1932,Richmond,NC,44518,0.0,0.0,2.238775e-05,10.0,1.44591e-05,3.06658e-05,4.0,16.0
1933,Robeson,NC,105179,0.0,0.0,1.31739e-05,14.0,8.54172e-06,1.88092e-05,5.0,21.0
1934,Rockingham,NC,86064,0.0,0.0,1.50553e-05,13.0,9.7932e-06,2.05966e-05,6.0,20.0
1935,Rowan,NC,110605,0.0,0.0,1.2648e-05,14.0,8.1113e-06,1.74874e-05,5.0,21.0
1936,Rutherford,NC,56918,0.0,0.0,1.945415e-05,11.0,1.29086e-05,2.72966e-05,5.0,18.0
1937,Sampson,NC,47297,0.0,0.0,2.17561e-05,10.0,1.37519e-05,2.95843e-05,5.0,17.0
1938,Scotland,NC,33754,0.0,0.0,2.577615e-05,8.0,1.62068e-05,3.53441e-05,3.0,14.0
1939,Stanly,NC,51765,0.0,0.0,2.0611699999999998e-05,11.0,1.34721e-05,2.85479e-05,4.0,17.0
1940,Stokes,NC,37223,0.0,0.0,2.431895e-05,9.0,1.57907e-05,3.34343e-05,3.0,14.0
1941,Surry,NC,61704,0.0,0.0,1.857505e-05,11.0,1.21829e-05,2.5969e-05,5.0,18.0
1942,Swain,NC,11268,0.0,0.0,3.61133e-05,4.0,2.37327e-05,5.05749e-05,0.0,7.0
1943,Transylvania,NC,25520,0.0,0.0,2.86697e-05,7.0,1.86236e-05,3.98908e-05,2.0,12.0
1944,Tyrrell,NC,3856,0.0,0.0,4.126735e-05,1.0,2.54851e-05,5.67754e-05,0.0,3.0
1945,Union,NC,84211,0.0,0.0,1.53943e-05,13.0,1.02762e-05,2.13156e-05,5.0,20.0
1946,Vance,NC,38892,0.0,0.0,2.402675e-05,9.0,1.54432e-05,3.32099e-05,3.0,15.0
1947,Wake,NC,423380,0.0,0.0,4.209015e-06,18.0,2.78219e-06,5.83473e-06,8.0,27.0
1948,Warren,NC,17265,0.0,0.0,3.2288699999999995e-05,5.0,2.14596e-05,4.54447e-05,2.0,10.0
1949,Washington,NC,13997,0.0,0.0,3.47235e-05,5.0,2.25611e-05,4.74911e-05,1.0,8.0
1950,Watauga,NC,36952,0.0,0.0,2.439475e-05,9.0,1.5727e-05,3.36633e-05,3.0,15.0
1951,Wayne,NC,104666,0.0,0.0,1.31906e-05,14.0,8.7136e-06,1.83405e-05,6.0,21.0
1952,Wilkes,NC,59393,0.0,0.0,1.8929300000000002e-05,11.0,1.21749e-05,2.63559e-05,4.0,17.0
1953,Wilson,NC,66061,0.0,0.0,1.80392e-05,12.0,1.2105e-05,2.52618e-05,5.0,19.0
1954,Yadkin,NC,30488,0.0,0.0,2.64521e-05,8.0,1.65961e-05,3.63551e-05,2.0,13.0
1955,Yancey,NC,15419,0.0,0.0,3.363525e-05,5.0,2.17739e-05,4.58132e-05,1.0,9.0
1956,Adams,ND,3174,0.0,0.0,4.227565e-05,1.0,2.66204e-05,5.84636e-05,0.0,3.0
1957,Barnes,ND,12545,0.0,0.0,3.549305e-05,4.0,2.36378e-05,5.05391e-05,1.0,8.0
1958,Benson,ND,7198,0.0,0.0,3.9077200000000006e-05,3.0,2.4115e-05,5.27342e-05,0.0,5.0
1959,Billings,ND,1108,0.0,0.0,4.401905e-05,0.0,2.9362e-05,6.25235e-05,0.0,1.0
1960,Bottineau,ND,8011,0.0,0.0,3.8549250000000004e-05,3.0,2.55095e-05,5.45021e-05,0.0,6.0
1961,Bowman,ND,3596,0.0,0.0,4.18668e-05,1.0,2.66808e-05,5.833e-05,0.0,3.0
1962,Burke,ND,3002,0.0,0.0,4.31825e-05,1.0,2.8247e-05,6.02615e-05,0.0,3.0
1963,Burleigh,ND,60131,0.0,0.0,1.87064e-05,11.0,1.2176e-05,2.58055e-05,4.0,17.0
1964,Cass,ND,102874,0.0,0.0,1.332715e-05,13.0,8.84122e-06,1.86585e-05,6.0,21.0
1965,Cavalier,ND,6064,0.0,0.0,3.959185e-05,2.0,2.48184e-05,5.48899e-05,0.0,5.0
1966,Dickey,ND,6107,0.0,0.0,4.03219e-05,2.0,2.56597e-05,5.60639e-05,0.0,5.0
1967,Divide,ND,2899,0.0,0.0,4.24374e-05,1.0,2.69578e-05,5.90069e-05,0.0,3.0
1968,Dunn,ND,4005,0.0,0.0,4.173115e-05,2.0,2.6773e-05,5.77286e-05,0.0,4.0
1969,Eddy,ND,2951,0.0,0.0,4.3073650000000004e-05,1.0,2.67257e-05,5.90322e-05,0.0,3.0
1970,Emmons,ND,4830,0.0,0.0,4.1339449999999996e-05,2.0,2.68261e-05,5.79825e-05,0.0,4.0
1971,Foster,ND,3983,0.0,0.0,4.17899e-05,1.0,2.66814e-05,5.75763e-05,0.0,4.0
